9231,9,3,3,2,1,3,12
9231,7,5,2,1,1,2,13
9231,12,0,3,4,2,3,14
9231,12,0,4,2,1,4,15
9231,7,5,1,3,2,1,16
9231,6,6,1,1,1,1,17
9231,9,3,2,4,2,2,18
9231,6,6,1,1,1,1,19
9231,6,6,1,3,2,1,20
9231,12,0,3,2,1,3,21
9231,12,0,4,4,2,4,22
9231,7,5,1,1,1,1,23
9231,9,3,2,2,1,2,24
9231,9,3,3,4,2,3,25
9231,7,5,1,3,2,1,26
9231,7,5,2,1,1,2,27
9231,6,6,1,3,2,1,28
9231,9,3,2,4,2,2,29
9231,9,3,3,2,1,3,30
9231,12,0,4,2,1,4,31
9231,12,0,4,4,2,4,32
9231,9,3,1,4,2,1,33
9231,9,3,3,4,2,3,34
9231,7,5,2,1,1,2,35
9231,7,5,3,3,2,3,36
9231,9,3,2,2,1,2,37
9231,6,6,1,3,2,1,38
9231,9,3,3,2,1,3,39
9231,6,6,1,1,1,1,40
9231,7,5,2,1,1,2,41
9231,7,5,2,3,2,2,42
9231,6,6,1,1,1,1,43
9231,7,5,2,3,2,2,44
9231,12,0,4,4,2,4,45
9231,6,6,1,1,1,1,46
9231,6,6,1,3,2,1,47
9231,9,3,2,4,2,2,48
9231,12,0,3,2,1,3,49
9231,9,3,2,2,1,2,50
9231,6,6,1,1,1,1,51
9231,7,5,2,1,1,2,52
9231,6,6,1,1,1,1,53
9231,12,0,4,2,1,4,54
9231,12,0,4,4,2,4,55
9231,6,6,1,3,2,1,56
9231,7,5,2,3,2,2,57
9231,9,3,2,2,1,2,58
9231,6,6,1,1,1,1,59
9231,12,0,3,2,1,3,60
9231,7,5,2,3,2,2,61
9231,9,3,2,4,2,2,62
9231,7,5,2,1,1,2,63
9231,12,0,3,2,1,3,64
9231,6,6,1,3,2,1,65
9231,7,5,2,3,2,2,66
9231,9,3,2,2,1,2,67
9231,6,6,1,3,2,1,68
9231,12,0,4,2,1,4,69
9231,6,6,1,3,2,1,70
9231,12,0,4,4,2,4,71
9231,7,5,1,1,1,1,72
9231,9,3,2,2,1,2,1
9231,7,5,1,3,2,1,2
9231,6,6,1,1,1,1,3
9231,12,0,3,2,1,3,4
9231,7,5,1,1,1,1,5
9231,6,6,1,1,1,1,6
9231,6,6,1,3,2,1,7
9231,12,0,4,2,1,4,8
9231,7,5,2,3,2,2,9
9231,9,3,2,4,2,2,10
9231,9,3,2,4,2,2,11
9231,9,3,2,2,1,2,12
9231,6,6,1,3,2,1,13
9231,12,0,4,4,2,4,14
9231,7,5,2,3,2,2,15
9231,7,5,2,3,2,2,16
9231,12,0,3,4,2,3,17
9231,7,5,1,1,1,1,18
9231,6,6,1,3,2,1,19
9231,12,0,4,2,1,4,20
9231,9,3,2,4,2,2,21
9231,12,0,3,2,1,3,22
9231,12,0,4,4,2,4,23
9231,9,3,2,2,1,2,24
9231,12,0,3,2,1,3,25
9231,6,6,1,1,1,1,26
9231,12,0,3,4,2,3,27
9231,12,0,4,2,1,4,28
9231,6,6,1,3,2,1,29
9231,6,6,1,1,1,1,30
9231,6,6,2,3,2,2,31
9231,9,3,3,4,2,3,32
9231,7,5,2,1,1,2,33
9231,9,3,1,4,2,1,34
9231,9,3,3,2,1,3,35
9231,12,0,4,4,2,4,36
9231,7,5,3,3,2,3,37
9231,9,3,3,4,2,3,38
9231,6,6,1,3,2,1,39
9231,7,5,1,3,2,1,40
9231,6,6,1,1,1,1,41
9231,12,0,4,2,1,4,42
9231,7,5,1,1,1,1,43
9231,12,0,2,4,2,2,44
9231,9,3,3,4,2,3,45
9231,7,5,1,1,1,1,46
9231,9,3,2,2,1,2,47
9231,9,3,2,2,1,2,48
9231,12,0,4,4,2,4,49
9231,6,6,1,1,1,1,50
9231,6,6,1,1,1,1,51
9231,9,3,3,2,1,3,52
9231,7,5,2,1,1,2,53
9231,6,6,1,3,2,1,54
9231,12,0,4,2,1,4,55
9231,6,6,1,1,1,1,56
9231,12,0,2,4,2,2,57
9231,9,3,2,4,2,2,58
9231,7,5,2,1,1,2,59
9231,7,5,1,3,2,1,60
9231,12,0,4,4,2,4,61
9231,6,6,1,3,2,1,62
9231,6,6,2,1,1,2,63
9231,9,3,2,2,1,2,64
9231,7,5,2,3,2,2,65
9231,9,3,4,4,2,4,66
9231,9,3,2,2,1,2,67
9231,6,6,1,3,2,1,68
9231,12,0,4,2,1,4,69
9231,7,5,2,1,1,2,70
9231,7,5,2,1,1,2,71
9231,7,5,1,3,2,1,144
9181,9,3,1,2,1,1,1
9181,7,5,2,3,2,2,2
9181,6,6,1,1,1,1,3
9181,12,0,2,2,1,2,4
9181,7,5,1,1,1,1,5
9181,6,6,1,1,1,1,6
9181,6,6,1,3,2,1,7
9181,12,0,3,2,1,3,8
9181,7,5,3,3,2,3,9
9181,9,3,3,4,2,3,10
9181,9,3,4,4,2,4,11
9181,9,3,1,2,1,1,12
9181,6,6,2,3,2,2,13
9181,12,0,4,4,2,4,14
9181,7,5,2,3,2,2,15
9181,7,5,2,3,2,2,16
9181,12,0,4,4,2,4,17
9181,7,5,1,1,1,1,18
9181,6,6,1,3,2,1,19
9181,12,0,1,2,1,1,20
9181,9,3,4,4,2,4,21
9181,12,0,1,2,1,1,22
9181,12,0,4,4,2,4,23
9181,9,3,1,2,1,1,24
9181,12,0,2,2,1,2,25
9181,6,6,1,1,1,1,26
9181,12,0,4,4,2,4,27
9181,12,0,1,2,1,1,28
9181,6,6,1,3,2,1,29
9181,6,6,1,1,1,1,30
9181,6,6,1,3,2,1,31
9181,9,3,3,4,2,3,32
9181,7,5,2,1,1,2,33
9181,9,3,3,4,2,3,34
9181,9,3,1,2,1,1,35
9181,12,0,4,4,2,4,36
9181,7,5,2,3,2,2,37
9181,9,3,3,4,2,3,38
9181,6,6,1,3,2,1,39
9181,7,5,3,3,2,3,40
9181,6,6,1,1,1,1,41
9181,12,0,1,2,1,1,42
9181,7,5,1,1,1,1,43
9181,12,0,4,4,2,4,44
9181,9,3,4,4,2,4,45
9181,7,5,1,1,1,1,46
9181,9,3,1,2,1,1,47
9181,9,3,2,2,1,2,48
9181,12,0,4,4,2,4,49
9181,6,6,1,1,1,1,50
9181,6,6,1,1,1,1,51
9181,9,3,1,2,1,1,52
9181,7,5,1,1,1,1,53
9181,6,6,2,3,2,2,54
9181,12,0,2,2,1,2,55
9181,6,6,1,1,1,1,56
9181,12,0,4,4,2,4,57
9181,9,3,3,4,2,3,58
9181,7,5,1,1,1,1,59
9181,7,5,2,3,2,2,60
9181,12,0,4,4,2,4,61
9181,6,6,1,3,2,1,62
9181,6,6,1,1,1,1,63
9181,9,3,1,2,1,1,64
9181,7,5,3,3,2,3,65
9181,9,3,3,4,2,3,66
9181,9,3,2,2,1,2,67
9181,6,6,2,3,2,2,68
9181,12,0,1,2,1,1,69
9181,7,5,1,1,1,1,70
9181,7,5,1,1,1,1,71
9181,7,5,2,3,2,2,72
9181,6,6,3,3,2,3,1
9181,6,6,1,1,1,1,2
9181,9,3,2,2,1,2,3
9181,12,0,4,4,2,4,4
9181,7,5,1,1,1,1,5
9181,9,3,3,4,2,3,6
9181,12,0,2,2,1,2,7
9181,12,0,4,4,2,4,8
9181,7,5,3,3,2,3,9
9181,9,3,3,4,2,3,10
9181,12,0,4,4,2,4,11
9181,9,3,1,2,1,1,12
9181,7,5,1,1,1,1,13
9181,12,0,4,4,2,4,14
9181,12,0,2,2,1,2,15
9181,7,5,3,3,2,3,16
9181,6,6,1,1,1,1,17
9181,9,3,3,4,2,3,18
9181,6,6,1,1,1,1,19
9181,6,6,1,3,2,1,20
9181,12,0,2,2,1,2,21
9181,12,0,4,4,2,4,22
9181,7,5,1,1,1,1,23
9181,9,3,1,2,1,1,24
9181,9,3,3,4,2,3,25
9181,7,5,2,3,2,2,26
9181,7,5,1,1,1,1,27
9181,6,6,2,3,2,2,28
9181,9,3,4,4,2,4,29
9181,9,3,1,2,1,1,30
9181,12,0,1,2,1,1,31
